"property_id","price"
"d56159653f5d2abc5ed5acd7",618763166.412581
"45550aa81c0151f1fd9fd8fe",740847723.778192
"735deef3382aa15930482f3e",620069634.819389
"0dd49fa8bb7be52b851c6dc9",733629251.329891
"7d3220a91e78f8bc2924d1cd",646887657.324475
"d3054072b2175deec2c1f8dc",483761084.830634
"b7574b06d593fca4eac59815",486155157.248061
"79e822115c5c1a4531366001",510996490.330973
"d3ed5316a463d38c1bd321d0",1200215303.45652
"2f1880c9b8f7ac2715e1236d",1061992161.17701
"dcca1c7f109175760ff531c6",569269135.670461
"dfc4f3facf91bbd93ee0fa4d",510034202.140557
"30e134a6cbe61d7954d0f56b",359537618.855827
"385fee7bd9ad7722d45dd034",412305388.000349
"87199c236bf22903d1aafdd0",412305388.000349
"19e19ad0cd6b5e84d8aa970e",446376188.814063
"907f968e78d748fde69dd44f",564629185.404905
"be094e5db0f784e3aa013aae",462976689.147182
"7ab96f83915bc84f8c03c1bd",490325919.564441
"07f4aa9b9ff5b0b05d31e6c0",1017963957.08758
"e9be8cd37abed8ab510ba1f5",1265508352.75944
"5f6ad58df27b562db077b5ce",747206764.570469
"ee96d947484aaace40f9b77f",1054261837.47952
"15c4aef8401208054697b81e",1278326944.21648
"22d6cb11333f2839b8112b89",1231255303.8095
"288c09c33907dadbae495c11",1554041036.92402
"f71d2bca0c5fe2720a1544c4",471129933.653031
"451744cf3ce55a98db8a3562",461608785.620302
"fba9ae05a6a8a9e0c6268a9f",383490321.061791
"1338e58f7dcebf5a1ea59388",551978997.244409
"a817e8da0ada143ac87277ee",387341393.941423
"46d8bb3e9a0ca584d3c7a317",501673700.784424
"b2506aa9463aebf01e1e00ca",463009407.025694
"7ec025b9b6e6f33bf65af41b",629982824.607863
"2ff531e27672ecd2362eed55",902817627.818725
"9b3cf0d1b91b9c6a2a887647",468014517.924534
"7db5291ce4602d9b2b266872",406228905.669571
"65d5918e826c33bb950fc008",612206671.408651
"395c34e4b8f52cbdb0522459",727393872.905588
"855f4b67d2bd6d18fd03d8e7",639657224.225252
"9ff06409b37e5b5dece4604a",648590393.613506
"0508cd7bd2c77ebb6fea1e56",621307819.06332
"b45fff2e718e54772d46a3fd",607009602.11132
"cf4d2297b73dbc357d21e31b",607431691.546083
"0ada7044c5b29925abc90879",706430558.638368
"6305f02255274ab5fb6bd39c",783946227.627672
"d9a94194ae1350512beff3e6",900206658.765178
"e3896296cb80d50d9ad3f903",992114790.493548
"6514f355887c64136edb5595",1092478265.80446
"f03400cc18e12903b3ffbe5a",691061056.454516
"4e134600155a64783b3f8c3e",964580366.932595
"d63ebc63c82fbf66d8b6ffd3",786219788.815791
"1bd64811bd59706844230198",991166138.572611
"a83921284639eedd4a511cb6",750326755.956193
"a2f3f7a1cd573e2a33f52e2d",975093439.0139
"47344a66471fa51f61c64652",895420089.071374
"78fd849c9429091347d7e5c9",751069752.935069
"c3daf2abea55af99c9579319",793403668.781127
"52864916eb1984abca41ec66",1236431575.51865
"c62494a9d7aede44f2f84023",1018519168.02144
"a2b576643f7a032371587e5e",1206057026.9849
"e53bc68f0e97ccead24f3e56",565272425.708615
"fd82c710aad91bc90af490fe",643858918.940952
