"property_id","price"
"d56159653f5d2abc5ed5acd7",743606967.684081
"45550aa81c0151f1fd9fd8fe",659380290.778657
"735deef3382aa15930482f3e",591142818.717489
"0dd49fa8bb7be52b851c6dc9",966866735.981493
"7d3220a91e78f8bc2924d1cd",861685359.423599
"d3054072b2175deec2c1f8dc",517704540.584109
"b7574b06d593fca4eac59815",518931776.822596
"79e822115c5c1a4531366001",555085900.840474
"d3ed5316a463d38c1bd321d0",1035581245.18777
"2f1880c9b8f7ac2715e1236d",868072995.766384
"dcca1c7f109175760ff531c6",866661507.702083
"dfc4f3facf91bbd93ee0fa4d",409110380.990108
"30e134a6cbe61d7954d0f56b",380511922.962607
"385fee7bd9ad7722d45dd034",401572821.783958
"87199c236bf22903d1aafdd0",405963361.347551
"19e19ad0cd6b5e84d8aa970e",394684396.922307
"907f968e78d748fde69dd44f",571204094.358236
"be094e5db0f784e3aa013aae",489027739.845972
"7ab96f83915bc84f8c03c1bd",619772255.289703
"07f4aa9b9ff5b0b05d31e6c0",737006314.587079
"e9be8cd37abed8ab510ba1f5",1192833471.36007
"5f6ad58df27b562db077b5ce",746663520.73049
"ee96d947484aaace40f9b77f",1169067501.82392
"15c4aef8401208054697b81e",1070662054.20734
"22d6cb11333f2839b8112b89",962411844.851897
"288c09c33907dadbae495c11",1310540938.65837
"f71d2bca0c5fe2720a1544c4",409661153.940676
"451744cf3ce55a98db8a3562",573332765.407237
"fba9ae05a6a8a9e0c6268a9f",509455206.265562
"1338e58f7dcebf5a1ea59388",698315231.608494
"a817e8da0ada143ac87277ee",452911318.058001
"46d8bb3e9a0ca584d3c7a317",366262790.746301
"b2506aa9463aebf01e1e00ca",456162467.591392
"7ec025b9b6e6f33bf65af41b",627688537.588595
"2ff531e27672ecd2362eed55",650505132.441435
"9b3cf0d1b91b9c6a2a887647",474077877.827846
"7db5291ce4602d9b2b266872",674222964.406074
"65d5918e826c33bb950fc008",359607532.636068
"395c34e4b8f52cbdb0522459",816812598.013942
"855f4b67d2bd6d18fd03d8e7",559318838.895016
"9ff06409b37e5b5dece4604a",650029958.081698
"0508cd7bd2c77ebb6fea1e56",798067300.639511
"b45fff2e718e54772d46a3fd",448925401.102425
"cf4d2297b73dbc357d21e31b",526214678.974629
"0ada7044c5b29925abc90879",561447338.78761
"6305f02255274ab5fb6bd39c",423585593.174283
"d9a94194ae1350512beff3e6",843176326.153082
"e3896296cb80d50d9ad3f903",807794566.125424
"6514f355887c64136edb5595",1037701164.62947
"f03400cc18e12903b3ffbe5a",507981611.999714
"4e134600155a64783b3f8c3e",853458318.919652
"d63ebc63c82fbf66d8b6ffd3",807505116.423017
"1bd64811bd59706844230198",786105647.064559
"a83921284639eedd4a511cb6",768093432.873245
"a2f3f7a1cd573e2a33f52e2d",913523624.802749
"47344a66471fa51f61c64652",753407082.541148
"78fd849c9429091347d7e5c9",872928253.503469
"c3daf2abea55af99c9579319",939025874.936224
"52864916eb1984abca41ec66",854158670.560783
"c62494a9d7aede44f2f84023",1270901677.32165
"a2b576643f7a032371587e5e",1260410739.83458
"e53bc68f0e97ccead24f3e56",457743107.529579
"fd82c710aad91bc90af490fe",735315346.084626
"d436abc2ee37ba3dd561e940",654268520.786384
"216a598114a403676011cb51",603117003.468597
"ea230d5eccd2b687888173bb",799319230.113767
"18bd0dd7580f2a7cb19a90b9",375952068.754797
"b143c8ca6d334f6a73c3f2a0",373138355.210464
"ab388cb4fa511968783bafee",755906799.696901
"6a4f08cd04d558a56af732d9",1001071621.00082
"7216c895aa047c4f405c4941",772340988.342307
"a493488dcd906dc74cf8a604",826285834.072855
"7844b0b2bc65dced90a355c6",1310540802.06439
"c1976383069b6b82ab29d092",462302289.834865
"e5cfd99e2308b7b73581dbdc",508683147.192383
"c18c2ea88f4ac53970b53d2c",392147694.443724
"842c9f0e4edf1e5a672ce15e",766739116.517024
"7dd1e46dcbddc6bf5ef694de",749796404.564218
"6cc4f32b39180bd1ec7e117b",1231680086.07393
"79e643789a85dc4ffad49a25",651080774.344837
"b3402a9173d289d6db78e09d",1109131095.00672
"a446507813234e358db8b573",648602663.264812
"c8ef57ddfb35061d1876f94e",704742400.831467
"360be0df2c003005e3db080e",540222267.96007
"9ab245a4c91877cb7a8661ce",654551137.682042
"a57a34c7486e7a40e8deb316",941457614.361858
"ceba7d0f56f6cb03538962fb",835099324.58237
"d5475993f9db58c3e4baf7a3",703972553.482509
"d37a1dda09e30da13ff5bfc3",670180417.421201
"68a8b8d077a8232723bf37e9",746663520.73049
"e1eea7716ca6490b7640717a",768028870.253864
"4ae6d75b10848d259ecba576",728094847.461394
"17afbce5c0b56732abbea936",1144833499.32072
"84a2673eccd3cf3bd7fd3eb0",854158670.560783
"f2f4e6cbafe527b155707f01",1059557706.90741
"de2e3a592cda5b76c9573c5c",1150080954.00285
"fac651cf404a58f24dc7d286",1199201961.18075
