"property_id","price"
"d56159653f5d2abc5ed5acd7",639572844.094143
"45550aa81c0151f1fd9fd8fe",898919757.437017
"735deef3382aa15930482f3e",680439735.144677
"0dd49fa8bb7be52b851c6dc9",740264677.259194
"7d3220a91e78f8bc2924d1cd",681365568.160172
"d3054072b2175deec2c1f8dc",503239042.46011
"b7574b06d593fca4eac59815",503913381.175809
"79e822115c5c1a4531366001",582937820.976541
"d3ed5316a463d38c1bd321d0",1075662703.98125
"2f1880c9b8f7ac2715e1236d",931369606.653765
"dcca1c7f109175760ff531c6",648995076.989379
"dfc4f3facf91bbd93ee0fa4d",510996817.094544
"30e134a6cbe61d7954d0f56b",379741539.658577
"385fee7bd9ad7722d45dd034",437757723.046669
"87199c236bf22903d1aafdd0",437757723.046669
"19e19ad0cd6b5e84d8aa970e",472044976.174308
"907f968e78d748fde69dd44f",654722839.316041
"be094e5db0f784e3aa013aae",550090637.280819
"7ab96f83915bc84f8c03c1bd",495417548.803783
"07f4aa9b9ff5b0b05d31e6c0",888048561.054537
"e9be8cd37abed8ab510ba1f5",1071640358.15657
"5f6ad58df27b562db077b5ce",701238390.490924
"ee96d947484aaace40f9b77f",981133483.603114
"15c4aef8401208054697b81e",1343600623.53086
"22d6cb11333f2839b8112b89",1091909835.81772
"288c09c33907dadbae495c11",1514363062.14065
"f71d2bca0c5fe2720a1544c4",449231296.30599
"451744cf3ce55a98db8a3562",448054713.26311
"fba9ae05a6a8a9e0c6268a9f",401275629.182163
"1338e58f7dcebf5a1ea59388",456879532.648154
"a817e8da0ada143ac87277ee",396909448.109846
"46d8bb3e9a0ca584d3c7a317",529248172.199707
"b2506aa9463aebf01e1e00ca",518876671.011396
"7ec025b9b6e6f33bf65af41b",746111430.137762
"2ff531e27672ecd2362eed55",777325349.89016
"9b3cf0d1b91b9c6a2a887647",481339822.194488
"7db5291ce4602d9b2b266872",470745327.688066
"65d5918e826c33bb950fc008",658587841.301067
"395c34e4b8f52cbdb0522459",627200003.692741
"855f4b67d2bd6d18fd03d8e7",572081254.198664
"9ff06409b37e5b5dece4604a",621706708.108594
"0508cd7bd2c77ebb6fea1e56",794277549.589554
"b45fff2e718e54772d46a3fd",648707778.534851
"cf4d2297b73dbc357d21e31b",745196068.104766
"0ada7044c5b29925abc90879",653395322.479663
"6305f02255274ab5fb6bd39c",919190909.711094
"d9a94194ae1350512beff3e6",1026372854.13125
"e3896296cb80d50d9ad3f903",919804711.169463
"6514f355887c64136edb5595",1063056627.21266
"f03400cc18e12903b3ffbe5a",751637169.021529
"4e134600155a64783b3f8c3e",800775661.773093
"d63ebc63c82fbf66d8b6ffd3",939230649.085397
"1bd64811bd59706844230198",888519852.952774
"a83921284639eedd4a511cb6",779811182.5334
"a2f3f7a1cd573e2a33f52e2d",1053957673.69138
"47344a66471fa51f61c64652",874160233.167345
"78fd849c9429091347d7e5c9",866568189.392305
"c3daf2abea55af99c9579319",751812314.926938
"52864916eb1984abca41ec66",1146016393.43797
"c62494a9d7aede44f2f84023",1018555239.99487
"a2b576643f7a032371587e5e",1206855825.36739
"e53bc68f0e97ccead24f3e56",598645229.718176
"fd82c710aad91bc90af490fe",678290750.891809
"d436abc2ee37ba3dd561e940",678845559.458103
"216a598114a403676011cb51",767673104.257626
"ea230d5eccd2b687888173bb",793141566.606761
"18bd0dd7580f2a7cb19a90b9",351491024.246133
"b143c8ca6d334f6a73c3f2a0",405803615.076899
"ab388cb4fa511968783bafee",516831438.332793
"6a4f08cd04d558a56af732d9",835853220.561663
"7216c895aa047c4f405c4941",689868094.332206
"a493488dcd906dc74cf8a604",823866136.551521
"7844b0b2bc65dced90a355c6",983089245.434361
"c1976383069b6b82ab29d092",473103517.612607
"e5cfd99e2308b7b73581dbdc",513268997.038447
"c18c2ea88f4ac53970b53d2c",526814745.637694
"842c9f0e4edf1e5a672ce15e",620138961.070208
"7dd1e46dcbddc6bf5ef694de",490076724.400836
"6cc4f32b39180bd1ec7e117b",686079324.449002
"79e643789a85dc4ffad49a25",951169932.199863
"b3402a9173d289d6db78e09d",1114650000.17852
"a446507813234e358db8b573",848196569.16873
"c8ef57ddfb35061d1876f94e",797324731.09291
"360be0df2c003005e3db080e",817822086.359875
"9ab245a4c91877cb7a8661ce",855993120.395842
"a57a34c7486e7a40e8deb316",920753863.169974
"ceba7d0f56f6cb03538962fb",921946857.419544
"d5475993f9db58c3e4baf7a3",1092831245.06407
"d37a1dda09e30da13ff5bfc3",765519086.862571
"68a8b8d077a8232723bf37e9",701238390.490924
"e1eea7716ca6490b7640717a",686317138.091521
"4ae6d75b10848d259ecba576",1054789770.24826
"17afbce5c0b56732abbea936",1212757161.32399
"84a2673eccd3cf3bd7fd3eb0",1146016393.43797
"f2f4e6cbafe527b155707f01",1091909835.81772
"de2e3a592cda5b76c9573c5c",1089834581.05069
"fac651cf404a58f24dc7d286",1331226945.823
"e6f312a0877af26b69855a3d",1173375624.02996
"333a643c623a9bc75f3a40f2",1441310268.78096
"64593641e470908ef23b46cb",1221892435.33899
"ce9f2f0071be658ae75ca6f9",1206855825.36739
"9ab385e399a4673732b6a799",967663157.709442
"3429c774b736cefc051e2c55",738711548.196155
"a51ad0372758b2bbfe73f8fd",516438676.477452
"8c801a266256e3fbabe7e3d2",519415347.473155
"ca2f81b8fb6fda20aefb0ccb",622100207.258793
"3c1b1f86087f9b99380e387c",623170684.965903
"b0cad5d612954b8cab18101c",1145077010.01287
"7eb991f4c69215377e4dac8f",827215604.295106
"0d130b8bea4321300396fa34",1129769261.6015
"8dfa059401e1dca80ae65ae1",596559271.383517
"3e3f264cd0ac7a65ed2349a2",888533975.521796
"112dce80bf512f3f24391d23",504187329.243942
"ff25ded6333278149f8fb68f",768007543.066064
"d555b82c192794e87e9d536f",899991863.240029
"a787382d96ef9fce8f27bc70",1116017377.45428
"8c3aa295f7bcfd9a43eb2037",962001663.537684
"13ac95652fb3cf6c43dafc66",441612737.826264
"42fc6a80b882c32f6264ac10",449373024.380089
"1e9c53e09220d689a0210ab9",359414901.876168
"3348706086aa3db5c92259c3",503894718.545072
"66d402a9b7d05f29282ddb00",471954361.008119
"cf88be51d6f31c10e5868ff7",465623877.578625
"30b3f38716be209a894b0942",476981362.948448
"0a5908a92d0ba3e36f54b1f3",557204030.164147
"dd206b6ea2d7f6555109ea39",851254356.553961
"c641febd8bc2ece3e4d2d8b6",896794952.734142
"c11fdc02a288af0572a2bca1",966728053.850712
"35dc60a65969b264ab283d6d",696569941.785189
"d9cb0f637cd4feaaaf8a21c0",1043371589.46322
"7e8dfae9a5f1faf8afa706f7",428968479.88293
"a280fe7610c254b935c9dcfc",437674048.220723
"85524880fdc4e4daf90e96fd",886203900.487627
"f361109d06f6609c16724b39",658587841.301067
"3f6b2f0c0876c21755369cb6",919190909.711094
"de26819064a290ce78d8fcc1",650104540.615782
"91be1260a84ab7fa3521c495",942607375.80608
"18c8dc4549d38c918af2972e",1164630237.11811
"782b0fb8641849c2c34291e6",537853915.000209
"54933f8b33a4fd6f031ed5be",812680913.03151
"953176c9a901b4f61c030432",997953370.274422
"357e2add3d68167a4f3ce15e",827460228.030197
"90332d50e91925eb9b614bef",881815577.311046
"11723d1d472bf1a3fdd8b72c",990024264.130692
"01f8b6799e2910f7769db175",1181023655.69721
"a0d5001f7dd42d7f0c91d2a9",591930148.171363
"d4439c35bcb88e1490916c67",752321480.987552
"4a73dad0ff8a5262e8b07c4b",1171349714.52386
"3dd8085a65f24b497ea59557",971535979.2065
"39ef085809bc80e32e7b6af6",1170038864.73781
"b98ee16e8fd7d1c75a9da13c",1157659753.84134
"16deb26bf740fa61e258f545",1225941277.26154
"732a3bd457d7798e1fd892f6",1108039819.17651
"1376058cb128a1c7729cd2e9",700599702.423771
"cac7e7c3e13af91bdc7107e8",1158799681.46791
"9f3dfa6e1422f6aeac527c61",523503449.765451
"4dd3d1288ccb66ee4fb9c097",1233742070.8414
"15fb97d6a43731d61e95d004",1125301282.67
"dac29573163315edf99e0e7a",695009658.403588
"b93f2864087d41c3c92d43c3",1089418086.20881
"cd4656aed92f5c0a0b6b7c0c",1089418086.20881
"556210496090b42ac10cf1b8",1206855825.36739
"762979729fb21e56a32ed14e",1206855825.36739
"ea935b76abe664d5e2c4736f",658587841.301067
"40e9ef1e7c6749b7a8d04ea9",533399165.510837
"058265732a484ac8d5497f5c",677461724.458632
"6f52ea8340cdd283f9a79720",588735047.177777
"cafe7c1ee67458e05c84d5fb",919190909.711094
"3f45ed2f08a2b03b738fbb5e",666325888.064875
"f203b18854b75c4564d7a17d",917528112.108113
"d5333f639d11bc3ab073ed72",469892596.17856
"c14f644116669a160446a945",397474462.511593
"de585856ff546e00a5a4672e",491481613.006168
"7a80663cae7c191b5d025fa0",454348745.951215
"71f80198e68fbba902650b1a",469743537.021199
