"property_id","price"
"d56159653f5d2abc5ed5acd7",679692502.590936
"45550aa81c0151f1fd9fd8fe",880556766.669465
"735deef3382aa15930482f3e",615409904.27859
"0dd49fa8bb7be52b851c6dc9",785992908.99813
"7d3220a91e78f8bc2924d1cd",711681905.307521
"d3054072b2175deec2c1f8dc",628243755.126245
"b7574b06d593fca4eac59815",638129740.194453
"79e822115c5c1a4531366001",663417617.819391
"d3ed5316a463d38c1bd321d0",945498364.675966
"2f1880c9b8f7ac2715e1236d",830464604.486029
"dcca1c7f109175760ff531c6",720086976.462725
"dfc4f3facf91bbd93ee0fa4d",559739400.547516
"30e134a6cbe61d7954d0f56b",381651742.619735
"385fee7bd9ad7722d45dd034",566622566.942236
"87199c236bf22903d1aafdd0",566622566.942236
"19e19ad0cd6b5e84d8aa970e",503086077.330639
"907f968e78d748fde69dd44f",720684323.383146
"be094e5db0f784e3aa013aae",539906374.393159
"7ab96f83915bc84f8c03c1bd",571100161.375172
"07f4aa9b9ff5b0b05d31e6c0",874625281.646083
"e9be8cd37abed8ab510ba1f5",837128669.832583
"5f6ad58df27b562db077b5ce",874728491.455672
"ee96d947484aaace40f9b77f",1010346297.50507
"15c4aef8401208054697b81e",1296710468.76096
"22d6cb11333f2839b8112b89",954038364.139872
"288c09c33907dadbae495c11",1330934622.29125
"f71d2bca0c5fe2720a1544c4",468281571.71299
"451744cf3ce55a98db8a3562",437134449.771116
"fba9ae05a6a8a9e0c6268a9f",485741723.428181
"1338e58f7dcebf5a1ea59388",436552479.822649
"a817e8da0ada143ac87277ee",445574654.321149
"46d8bb3e9a0ca584d3c7a317",566265187.816049
"b2506aa9463aebf01e1e00ca",573002664.595556
"7ec025b9b6e6f33bf65af41b",655856730.273483
"2ff531e27672ecd2362eed55",812303947.201067
"9b3cf0d1b91b9c6a2a887647",472003008.736498
"7db5291ce4602d9b2b266872",508513328.747146
"65d5918e826c33bb950fc008",691049368.968959
"395c34e4b8f52cbdb0522459",731729149.187789
"855f4b67d2bd6d18fd03d8e7",675431996.626494
"9ff06409b37e5b5dece4604a",754892583.309171
"0508cd7bd2c77ebb6fea1e56",767628104.923011
"b45fff2e718e54772d46a3fd",590123557.51007
"cf4d2297b73dbc357d21e31b",666119848.961535
