"property_id","price"
"d56159653f5d2abc5ed5acd7",654024002.220825
"45550aa81c0151f1fd9fd8fe",780722399.479532
"735deef3382aa15930482f3e",1009754766.8874
"0dd49fa8bb7be52b851c6dc9",837294002.219088
"7d3220a91e78f8bc2924d1cd",721908098.677928
"d3054072b2175deec2c1f8dc",314894796.877117
"b7574b06d593fca4eac59815",314492011.023607
"79e822115c5c1a4531366001",500519644.134017
"d3ed5316a463d38c1bd321d0",1287995394.9881
"2f1880c9b8f7ac2715e1236d",1099701738.61658
"dcca1c7f109175760ff531c6",399514425.560048
"dfc4f3facf91bbd93ee0fa4d",658064667.138102
"30e134a6cbe61d7954d0f56b",255089085.839319
"385fee7bd9ad7722d45dd034",664153253.360958
"87199c236bf22903d1aafdd0",657206355.350658
"19e19ad0cd6b5e84d8aa970e",643683562.492196
"907f968e78d748fde69dd44f",707060103.743391
"be094e5db0f784e3aa013aae",336774005.321331
"7ab96f83915bc84f8c03c1bd",199782158.969465
"07f4aa9b9ff5b0b05d31e6c0",1091649246.20574
"e9be8cd37abed8ab510ba1f5",1124551779.21826
"5f6ad58df27b562db077b5ce",824650144.11841
"ee96d947484aaace40f9b77f",940135254.701129
"15c4aef8401208054697b81e",1215907579.22914
"22d6cb11333f2839b8112b89",1347461528.164
"288c09c33907dadbae495c11",1676718610.64925
"f71d2bca0c5fe2720a1544c4",577263267.759168
"451744cf3ce55a98db8a3562",873792586.945107
"fba9ae05a6a8a9e0c6268a9f",561394955.632508
"1338e58f7dcebf5a1ea59388",521492616.478392
"a817e8da0ada143ac87277ee",593745189.867742
"46d8bb3e9a0ca584d3c7a317",788216881.755261
"b2506aa9463aebf01e1e00ca",365454473.290756
"7ec025b9b6e6f33bf65af41b",655054310.84172
"2ff531e27672ecd2362eed55",850883905.161412
"9b3cf0d1b91b9c6a2a887647",639419848.821597
"7db5291ce4602d9b2b266872",626964919.639412
"65d5918e826c33bb950fc008",984939408.797188
"395c34e4b8f52cbdb0522459",1001677664.41476
"855f4b67d2bd6d18fd03d8e7",716315084.217095
"9ff06409b37e5b5dece4604a",799936921.273594
"0508cd7bd2c77ebb6fea1e56",778075105.607055
"b45fff2e718e54772d46a3fd",993631059.492444
"cf4d2297b73dbc357d21e31b",755582808.802079
"0ada7044c5b29925abc90879",821541140.434231
"6305f02255274ab5fb6bd39c",1089515005.38258
"d9a94194ae1350512beff3e6",906582799.900833
"e3896296cb80d50d9ad3f903",1164337973.22795
"6514f355887c64136edb5595",1215107022.33815
"f03400cc18e12903b3ffbe5a",822969888.788143
"4e134600155a64783b3f8c3e",1082951491.17303
"d63ebc63c82fbf66d8b6ffd3",930304106.331722
"1bd64811bd59706844230198",1129173642.11076
"a83921284639eedd4a511cb6",697838651.494888
"a2f3f7a1cd573e2a33f52e2d",974659237.317973
"47344a66471fa51f61c64652",958766736.241178
"78fd849c9429091347d7e5c9",906910349.756076
"c3daf2abea55af99c9579319",810430373.408587
"52864916eb1984abca41ec66",1086100504.15983
"c62494a9d7aede44f2f84023",1180555256.71124
"a2b576643f7a032371587e5e",1236055111.49111
"e53bc68f0e97ccead24f3e56",712027318.425616
"fd82c710aad91bc90af490fe",719514556.26259
"d436abc2ee37ba3dd561e940",724525611.379858
"216a598114a403676011cb51",805519292.128957
"ea230d5eccd2b687888173bb",727760800.236014
"18bd0dd7580f2a7cb19a90b9",580682931.636238
