"property_id","price"
"d56159653f5d2abc5ed5acd7",613704664.107296
"45550aa81c0151f1fd9fd8fe",773383387.38505
"735deef3382aa15930482f3e",947255329.8692
"0dd49fa8bb7be52b851c6dc9",801693924.536251
"7d3220a91e78f8bc2924d1cd",699527866.443788
"d3054072b2175deec2c1f8dc",309431809.697022
"b7574b06d593fca4eac59815",308672918.082015
"79e822115c5c1a4531366001",507584385.331306
"d3ed5316a463d38c1bd321d0",1060033122.24447
"2f1880c9b8f7ac2715e1236d",1013848522.42691
"dcca1c7f109175760ff531c6",413951492.162082
"dfc4f3facf91bbd93ee0fa4d",563611143.632097
"30e134a6cbe61d7954d0f56b",301542003.829485
"385fee7bd9ad7722d45dd034",475650813.231779
"87199c236bf22903d1aafdd0",475650813.231779
"19e19ad0cd6b5e84d8aa970e",650651312.980547
"907f968e78d748fde69dd44f",670418727.290876
"be094e5db0f784e3aa013aae",335368136.193647
"7ab96f83915bc84f8c03c1bd",265183847.591746
"07f4aa9b9ff5b0b05d31e6c0",1051883866.48852
"e9be8cd37abed8ab510ba1f5",1112938302.26713
"5f6ad58df27b562db077b5ce",812334009.182527
"ee96d947484aaace40f9b77f",988056313.180806
"15c4aef8401208054697b81e",1171396575.62617
"22d6cb11333f2839b8112b89",1201618843.58029
"288c09c33907dadbae495c11",1425062629.34418
"f71d2bca0c5fe2720a1544c4",878437825.026692
"451744cf3ce55a98db8a3562",833382009.362227
"fba9ae05a6a8a9e0c6268a9f",519979309.400812
"1338e58f7dcebf5a1ea59388",653915105.588612
"a817e8da0ada143ac87277ee",568126943.402143
"46d8bb3e9a0ca584d3c7a317",757238865.108036
"b2506aa9463aebf01e1e00ca",354674742.046489
"7ec025b9b6e6f33bf65af41b",604874442.283477
"2ff531e27672ecd2362eed55",892443242.290676
"9b3cf0d1b91b9c6a2a887647",616433148.467482
"7db5291ce4602d9b2b266872",513225048.629999
"65d5918e826c33bb950fc008",954605334.997954
"395c34e4b8f52cbdb0522459",989112618.21511
"855f4b67d2bd6d18fd03d8e7",639989930.083544
"9ff06409b37e5b5dece4604a",758762526.407492
"0508cd7bd2c77ebb6fea1e56",754906014.971425
"b45fff2e718e54772d46a3fd",949089240.874787
"cf4d2297b73dbc357d21e31b",762190551.684627
"0ada7044c5b29925abc90879",804308296.094223
"6305f02255274ab5fb6bd39c",1046258415.36476
"d9a94194ae1350512beff3e6",908318555.709901
"e3896296cb80d50d9ad3f903",1137900420.55763
"6514f355887c64136edb5595",1192936215.18038
"f03400cc18e12903b3ffbe5a",762101484.183648
"4e134600155a64783b3f8c3e",1070120504.36902
"d63ebc63c82fbf66d8b6ffd3",883465300.655533
"1bd64811bd59706844230198",1100937793.52858
"a83921284639eedd4a511cb6",676793753.024698
"a2f3f7a1cd573e2a33f52e2d",941466202.721733
"47344a66471fa51f61c64652",902515151.581149
"78fd849c9429091347d7e5c9",893443748.59586
"c3daf2abea55af99c9579319",801483824.348192
"52864916eb1984abca41ec66",1094316697.62904
"c62494a9d7aede44f2f84023",1176708028.35115
"a2b576643f7a032371587e5e",1256767452.0689
"e53bc68f0e97ccead24f3e56",519141016.169866
"fd82c710aad91bc90af490fe",703575629.451907
"d436abc2ee37ba3dd561e940",707914361.698318
"216a598114a403676011cb51",730405136.915586
"ea230d5eccd2b687888173bb",726825681.923716
"18bd0dd7580f2a7cb19a90b9",407076889.084215
"b143c8ca6d334f6a73c3f2a0",547880159.503351
"ab388cb4fa511968783bafee",332348321.33334
"6a4f08cd04d558a56af732d9",569953916.14765
"7216c895aa047c4f405c4941",751177146.203073
"a493488dcd906dc74cf8a604",765872613.270316
"7844b0b2bc65dced90a355c6",789477371.828062
"c1976383069b6b82ab29d092",657096450.709611
"e5cfd99e2308b7b73581dbdc",484799718.097991
"c18c2ea88f4ac53970b53d2c",715346753.024952
"842c9f0e4edf1e5a672ce15e",645100273.98763
"7dd1e46dcbddc6bf5ef694de",785644004.990163
"6cc4f32b39180bd1ec7e117b",966258442.694858
"79e643789a85dc4ffad49a25",943944362.086959
"b3402a9173d289d6db78e09d",1153108600.86289
"a446507813234e358db8b573",756892195.458711
"c8ef57ddfb35061d1876f94e",665255854.177477
"360be0df2c003005e3db080e",756292372.148809
"9ab245a4c91877cb7a8661ce",1090827036.37255
"a57a34c7486e7a40e8deb316",1123468135.0151
"ceba7d0f56f6cb03538962fb",855607347.717376
"d5475993f9db58c3e4baf7a3",1122186568.53453
"d37a1dda09e30da13ff5bfc3",878086889.59781
"68a8b8d077a8232723bf37e9",812334009.182527
"e1eea7716ca6490b7640717a",820850438.719034
"4ae6d75b10848d259ecba576",938599252.050558
"17afbce5c0b56732abbea936",836726018.986615
"84a2673eccd3cf3bd7fd3eb0",1094316697.62904
"f2f4e6cbafe527b155707f01",1201618843.58029
"de2e3a592cda5b76c9573c5c",1003877723.7121
"fac651cf404a58f24dc7d286",1038717956.18899
"e6f312a0877af26b69855a3d",1017373336.31799
"333a643c623a9bc75f3a40f2",1314648832.40877
"64593641e470908ef23b46cb",1332065062.83348
"ce9f2f0071be658ae75ca6f9",1256767452.0689
